event_datetime,city,temperature,light,airquality_raw,sound,humidity,dust
2015-03-02T03:00:00.000Z,Bangalore,28.54141906,1341.05541,31.80736381,1548.887225,52.27944865,2507.268454
2015-03-02T04:00:00.000Z,Bangalore,29.61889052,1990.397979,31.29844891,1583.025157,49.7767747,2438.120375
2015-03-02T05:00:00.000Z,Bangalore,30.88095535,2956.76307,29.96807845,1468.708064,46.33511483,2545.679219
2015-03-02T06:00:00.000Z,Bangalore,31.86415926,2464.683544,29.00933466,1487.757167,42.88706041,2393.815125
2015-03-02T07:00:00.000Z,Bangalore,32.60377658,2434.308474,29.09787993,1524.958152,40.47287985,2330.974972
2015-03-02T08:00:00.000Z,Bangalore,33.07873181,2077.688916,29.86404107,1571.511053,38.84211488,2172.08627
2015-03-02T09:00:00.000Z,Bangalore,33.02445102,1514.703606,30.94728763,1442.077192,38.5846868,2011.928859
2015-03-02T10:00:00.000Z,Bangalore,32.91939788,1543.913615,31.01996746,1564.920713,38.41231258,2256.297634
2015-03-02T11:00:00.000Z,Bangalore,32.77943964,947.7758833,29.24139259,1497.109987,37.5310193,2303.551741
2015-03-02T12:00:00.000Z,Bangalore,32.35696006,225.5830276,33.17086498,1535.82152,37.92521875,2299.13177
2015-03-02T13:00:00.000Z,Bangalore,31.66580698,5.777311413,39.40520919,1549.867068,39.63581184,2347.914054
2015-03-02T14:00:00.000Z,Bangalore,31.14702291,3.903885004,38.06612868,1533.242193,41.74307188,2577.047267
2015-03-02T15:00:00.000Z,Bangalore,30.94847037,9.151870232,36.92241604,1463.628124,42.88048921,2327.023486
2015-03-02T16:00:00.000Z,Bangalore,30.10358468,4.898915435,39.45179775,1450.595382,43.16683763,2484.253468
2015-03-02T17:00:00.000Z,Bangalore,29.64154478,3.294675643,31.90232089,1476.409739,46.10469338,2512.08026
2015-03-02T18:00:00.000Z,Bangalore,28.99301222,2.441915055,27.4430026,1522.078814,50.73932596,2481.090522
2015-03-02T19:00:00.000Z,Bangalore,28.36619151,0,26.92887143,1509.9632,53.64634393,2251.364898
2015-03-02T20:00:00.000Z,Bangalore,28.09772229,0,25.75103307,1426.369503,55.03579243,2198.693703
2015-03-02T21:00:00.000Z,Bangalore,27.93224448,0,25.46209155,1371.396167,56.50651942,2237.286026
2015-03-02T22:00:00.000Z,Bangalore,27.87335086,0,25.42531392,1360.691913,57.35600996,2218.789322
2015-03-02T23:00:00.000Z,Bangalore,27.81819402,0,26.0531784,1364.155544,58.7305746,2269.028626
2015-03-03T00:00:00.000Z,Bangalore,27.66701911,0.494013736,26.64168209,1387.504171,59.52291687,2303.201373
2015-03-03T01:00:00.000Z,Bangalore,27.49609935,101.9471498,27.66729847,1376.69108,60.57980312,2329.028172
2015-03-03T02:00:00.000Z,Bangalore,27.0519622,101.4500417,28.365382,1421.364529,61.63335988,2230.774283
2015-03-03T03:00:00.000Z,Bangalore,26.50363473,683.9334427,29.79152687,1364.611513,63.1088462,2400.135151
2015-03-03T04:00:00.000Z,Bangalore,29.15917428,2745.785638,31.46683574,1377.652476,55.92418111,2463.645612
2015-03-03T05:00:00.000Z,Bangalore,30.33993867,2303.581592,30.99281225,1397.293889,51.46806244,2440.332023
2015-03-03T06:00:00.000Z,Bangalore,30.97689387,2310.36105,30.47167588,1416.717846,49.49781879,2523.12165
2015-03-03T07:00:00.000Z,Bangalore,31.37225305,1919.218499,29.84986568,1376.510302,47.06210765,2816.797472
2015-03-03T08:00:00.000Z,Bangalore,31.52648255,1967.864959,30.81611194,1532.591577,46.02657569,2481.085414
2015-03-03T09:00:00.000Z,Bangalore,32.18178032,2566.483961,31.26454061,1471.431663,44.81135704,2562.969495
2015-03-03T10:00:00.000Z,Bangalore,31.70368278,899.2829541,31.02403687,1428.583122,45.01298644,2575.211079
2015-03-03T11:00:00.000Z,Bangalore,30.78621454,511.7615428,32.2859792,1354.708754,47.64223625,2594.038118
2015-03-03T12:00:00.000Z,Bangalore,30.50334514,256.5484389,38.32353976,1496.170099,50.82662126,2468.809416
2015-03-03T13:00:00.000Z,Bangalore,29.90011754,10.00045832,41.813782,1471.074416,51.46408536,2423.611453
2015-03-03T14:00:00.000Z,Bangalore,29.4577604,13.0357386,39.15707973,1485.223793,51.33382581,2533.9126
2015-03-03T15:00:00.000Z,Bangalore,28.08437716,13.80609523,29.94277991,1487.870621,54.35230589,2548.798586
2015-03-03T16:00:00.000Z,Bangalore,26.81957447,15.85583424,30.95632728,1463.297842,61.9133939,2890.045747
2015-03-03T17:00:00.000Z,Bangalore,27.15608734,16.18016756,30.70448891,1497.53103,62.57411409,2605.596684
2015-03-03T18:00:00.000Z,Bangalore,27.13624163,2.688676454,28.52540556,1319.162685,62.76516151,2471.614166
2015-03-03T19:00:00.000Z,Bangalore,26.5325056,0.015245009,26.52393012,1327.237818,62.9328945,2237.727035
2015-03-03T20:00:00.000Z,Bangalore,26.65604314,0,27.46880991,1315.64351,61.904957,1951.296046
2015-03-03T21:00:00.000Z,Bangalore,26.52576949,0,28.80153084,1330.707925,62.4582984,2066.542042
2015-03-03T22:00:00.000Z,Bangalore,26.48772344,0,29.30557578,1356.32967,63.33569258,2049.756882
2015-03-03T23:00:00.000Z,Bangalore,26.51136161,0,30.41166199,1363.872948,63.05816424,2067.955551
2015-03-04T00:00:00.000Z,Bangalore,26.42225517,0.754902191,31.92607633,1347.85574,63.70220238,2143.517668
2015-03-04T01:00:00.000Z,Bangalore,26.7151522,165.4169396,33.79779127,1190.868283,62.33057647,2240.965101
2015-03-04T02:00:00.000Z,Bangalore,27.31191124,703.7442767,34.29333901,1238.959078,60.44332588,2360.5226
2015-03-04T03:00:00.000Z,Bangalore,27.7847618,1189.956178,33.98434063,1514.736444,58.76555026,2126.65624
2015-03-04T04:00:00.000Z,Bangalore,28.72637107,1901.813248,34.03509251,1570.197869,55.71428272,1951.727829
2015-03-04T05:00:00.000Z,Bangalore,29.71683164,2477.131493,33.00438561,1662.741472,52.43309795,1891.853318
2015-03-04T06:00:00.000Z,Bangalore,30.87354007,2490.378525,30.88839993,1663.512859,48.09816223,1744.794389
2015-03-04T07:00:00.000Z,Bangalore,31.65775338,2708.781027,30.08804451,1699.529659,44.62374312,1602.993127
2015-03-04T08:00:00.000Z,Bangalore,32.41481712,3149.116855,29.04604591,1637.899459,41.47075575,1778.411471
2015-03-04T09:00:00.000Z,Bangalore,33.60315715,4221.632754,28.68679177,1593.988437,37.81253581,2164.158017
2015-03-04T10:00:00.000Z,Bangalore,34.1217462,2970.672097,28.38687224,1610.638746,35.89173496,2287.542231
2015-03-04T11:00:00.000Z,Bangalore,33.59305325,1888.936645,28.66707916,1614.169209,35.42307281,2123.829699
2015-03-04T12:00:00.000Z,Bangalore,31.48770293,390.727797,29.27616353,1612.942258,40.34395595,1818.890893
2015-03-04T13:00:00.000Z,Bangalore,29.11919337,14.52853044,29.91800981,1584.393102,46.8794703,1834.411605
2015-03-04T14:00:00.000Z,Bangalore,27.78765321,13.74258098,28.95313115,1581.218459,51.1411631,1908.715983
2015-03-04T15:00:00.000Z,Bangalore,27.57985525,13.75143678,29.13196959,1571.433175,52.14888249,1863.620122
2015-03-04T16:00:00.000Z,Bangalore,27.67974186,13.89988058,30.19874163,1544.896975,51.66750323,1852.980597
2015-03-04T17:00:00.000Z,Bangalore,27.19111459,5.979321254,26.67538708,1479.032866,53.54145816,1802.751636
2015-03-04T18:00:00.000Z,Bangalore,26.81238743,1.075,24.99854872,1469.175861,56.7056364,1703.782002
2015-03-04T19:00:00.000Z,Bangalore,26.93538235,0,24.94574349,1464.304732,55.97010552,1747.716824
2015-03-04T20:00:00.000Z,Bangalore,27.25102285,0,25.63692228,1380.882185,54.16271447,1751.223909
2015-03-04T21:00:00.000Z,Bangalore,27.46686601,0,26.01299724,1364.198295,53.05869912,1709.510824
2015-03-04T22:00:00.000Z,Bangalore,27.51031469,0,26.54398517,1321.870868,52.79788532,1720.430972
2015-03-04T23:00:00.000Z,Bangalore,27.40611709,0,26.80718565,1326.886839,52.83315768,1766.303321
2015-03-05T00:00:00.000Z,Bangalore,27.14256077,1.238802948,28.11972656,1329.63754,53.57324664,1748.638595
2015-03-05T01:00:00.000Z,Bangalore,27.07263767,119.8953167,30.93850632,1354.217931,53.85355623,1790.448142
2015-03-05T02:00:00.000Z,Bangalore,27.58154431,711.4687594,33.46341144,1418.718043,52.92762363,1878.612011
2015-03-05T03:00:00.000Z,Bangalore,28.94664978,1673.988014,31.06599157,1416.553094,49.62557471,2166.35525
2015-03-05T04:00:00.000Z,Bangalore,30.77258622,3285.920401,30.15030912,1423.661535,45.76390389,2040.658213
2015-03-05T05:00:00.000Z,Bangalore,32.01794223,3353.023274,28.42478797,1414.081305,41.12700146,1899.402507
2015-03-05T06:00:00.000Z,Bangalore,32.61728434,2569.063207,26.74415158,1424.468535,38.85045947,1740.319285
2015-03-05T07:00:00.000Z,Bangalore,32.99261124,2680.072388,26.25117384,1427.192741,37.20678516,1917.424849
2015-03-05T08:00:00.000Z,Bangalore,33.52825649,3460.039148,24.79444442,1422.176154,34.3620916,1928.070023
2015-03-05T09:00:00.000Z,Bangalore,34.88580749,5177.883666,26.58789534,1546.6463,31.32535252,2027.674334
2015-03-05T10:00:00.000Z,Bangalore,34.82779934,2876.354798,27.07746257,1523.685166,31.78945849,2248.977995
2015-03-05T11:00:00.000Z,Bangalore,34.04877208,1637.623243,27.26670179,1556.234633,32.61068305,1922.029777
2015-03-05T12:00:00.000Z,Bangalore,32.34446166,303.9238283,28.42483504,1555.787028,35.80962966,1755.923823
2015-03-05T13:00:00.000Z,Bangalore,31.24451148,5.09460677,30.89828629,1547.977076,38.21589419,1756.342637
2015-03-05T14:00:00.000Z,Bangalore,30.79637073,4.252020202,32.73027811,1554.506304,37.50022442,1772.520835
2015-03-05T15:00:00.000Z,Bangalore,30.31100623,6.476985371,32.80765799,1543.649957,38.60719579,2256.905438
2015-03-05T16:00:00.000Z,Bangalore,29.77654542,4.714228492,31.57521071,1531.196175,43.25727844,2128.105536
2015-03-05T17:00:00.000Z,Bangalore,28.9480922,5.386703239,28.95723164,1528.568,48.86990924,2085.48208
2015-03-05T18:00:00.000Z,Bangalore,28.33767482,0.85795756,28.20901086,1507.265415,56.22932772,2015.938814
2015-03-05T19:00:00.000Z,Bangalore,27.96987443,0,26.29632618,1376.036553,59.72714866,2036.911027
2015-03-05T20:00:00.000Z,Bangalore,27.76718045,0,26.3973537,1352.740419,60.13077154,1890.255897
2015-03-05T21:00:00.000Z,Bangalore,27.48271349,0,26.26873198,1349.318528,60.83608872,1760.480553
2015-03-05T22:00:00.000Z,Bangalore,27.34824711,0,26.07339154,1346.15001,60.9391806,1750.72231
2015-03-05T23:00:00.000Z,Bangalore,27.42915295,0,26.51422185,1344.798375,60.03803832,1750.548426
2015-03-06T00:00:00.000Z,Bangalore,27.2406697,1.467699914,27.97235525,1355.623209,60.5342492,1777.775875
2015-03-06T01:00:00.000Z,Bangalore,27.18760851,164.6633437,30.23400498,1487.056931,60.39782353,1675.840447
2015-03-06T02:00:00.000Z,Bangalore,27.8710827,714.1680999,30.90082418,1498.507243,58.28836047,1666.000234
2015-03-06T03:00:00.000Z,Bangalore,29.04704773,1467.829519,30.98601982,1542.750968,54.78881823,1828.888645
2015-03-06T04:00:00.000Z,Bangalore,30.29510651,2302.396169,30.47797604,1565.567091,50.72617961,1755.65485
2015-03-06T05:00:00.000Z,Bangalore,31.34893914,2256.856432,31.68699323,1564.096746,47.53719517,1671.970628
2015-03-06T06:00:00.000Z,Bangalore,31.82533849,1818.020224,30.48982631,1580.425272,45.41412961,1667.559682
2015-03-06T07:00:00.000Z,Bangalore,32.41844024,2246.595934,28.73584425,1574.04514,42.27281583,1728.926318
2015-03-06T08:00:00.000Z,Bangalore,33.08120955,2682.619019,27.56363166,1549.308873,39.28840616,1732.027288
2015-03-06T09:00:00.000Z,Bangalore,31.18880449,1224.141112,28.81008351,1556.175927,45.14126087,1723.876691
2015-03-06T10:00:00.000Z,Bangalore,30.67577352,1053.843023,29.38403337,1560.72564,46.46984174,1704.060685
2015-03-06T11:00:00.000Z,Bangalore,29.33531666,253.4734432,27.26613413,1564.261537,46.253861,1652.327133
2015-03-06T12:00:00.000Z,Bangalore,28.64196823,103.4477363,28.2808466,1572.639559,48.30770304,1639.425717
2015-03-06T13:00:00.000Z,Bangalore,28.13929204,5.462814667,29.56794135,1557.752721,51.80501737,1693.331972
2015-03-06T14:00:00.000Z,Bangalore,28.05313474,3.917359502,30.87543167,1520.269501,51.54719651,1757.713381
2015-03-06T15:00:00.000Z,Bangalore,28.1832997,4.187042842,31.1378299,1495.793957,49.33575377,1804.669063
2015-03-06T16:00:00.000Z,Bangalore,28.55812866,6.772226241,33.034877,1497.571231,48.03436817,1757.187762
2015-03-06T17:00:00.000Z,Bangalore,28.31970858,5.222709857,32.9201403,1486.516187,49.53069422,1995.561298
2015-03-06T18:00:00.000Z,Bangalore,27.51587114,2.336696467,27.69834582,1353.366134,51.12218544,2576.47559
2015-03-06T19:00:00.000Z,Bangalore,27.45495733,1.396111111,26.1955449,1316.378946,51.11646539,1825.064841
2015-03-06T20:00:00.000Z,Bangalore,27.55601304,1.217222222,26.14889627,1323.556341,50.81297464,1691.238211
2015-03-06T21:00:00.000Z,Bangalore,27.642079,0,26.26712082,1329.531035,50.21186582,1749.297306
2015-03-06T22:00:00.000Z,Bangalore,27.45428487,0.003888889,26.57019478,1331.035123,50.31609654,1788.229622
2015-03-06T23:00:00.000Z,Bangalore,26.97415585,0,26.40773142,1337.233006,54.76707217,1796.507333
2015-03-07T00:00:00.000Z,Bangalore,26.93710798,1.584759133,27.45151147,1332.447802,57.7386286,1835.605273
2015-03-07T01:00:00.000Z,Bangalore,26.95401769,186.9988136,28.5899422,1341.448499,58.26396913,1906.388449
2015-03-07T02:00:00.000Z,Bangalore,27.50172035,756.7323232,29.34196845,1346.608047,57.04152752,1912.542966
2015-03-07T03:00:00.000Z,Bangalore,28.57708559,1509.349577,28.65216552,1340.094106,52.43599435,1743.792533
2015-03-07T04:00:00.000Z,Bangalore,30.42973166,2712.003832,29.9910234,1415.60273,47.25793284,1701.582733
2015-03-07T05:00:00.000Z,Bangalore,31.63930161,2987.146334,28.78772543,1483.994076,44.57264419,1707.545829
2015-03-07T06:00:00.000Z,Bangalore,32.97532006,2943.477779,28.7005369,1504.772525,38.88261828,1437.024117
2015-03-07T07:00:00.000Z,Bangalore,33.16197595,2682.394046,27.92740253,1483.806475,36.23530195,1346.03158
2015-03-07T08:00:00.000Z,Bangalore,33.8971735,3704.446027,26.59493185,1528.962287,34.11111581,1097.194067
2015-03-07T09:00:00.000Z,Bangalore,35.33401399,4431.380437,27.62432763,1536.555263,32.46430703,1192.346291
2015-03-07T10:00:00.000Z,Bangalore,35.08146731,2703.521534,27.45783229,1553.711379,32.74019396,1172.914438
2015-03-07T11:00:00.000Z,Bangalore,34.04585869,1341.554277,27.41059904,1560.617372,33.436585,1338.049848
2015-03-07T12:00:00.000Z,Bangalore,32.86787882,332.8776975,29.32666619,1525.634413,35.43154317,1349.725005
2015-03-07T13:00:00.000Z,Bangalore,30.84345565,2.35443521,28.85982966,1560.423865,41.55001293,1615.101828
2015-03-07T14:00:00.000Z,Bangalore,30.04099364,0.617312113,30.30785047,1652.29131,45.03221257,1730.444606
2015-03-07T15:00:00.000Z,Bangalore,29.5939424,1.018065304,28.75727354,1557.312769,45.6732477,1795.598353
2015-03-07T16:00:00.000Z,Bangalore,29.31239187,0.100980702,28.02000647,1449.510938,46.54658329,2049.416406
2015-03-07T17:00:00.000Z,Bangalore,28.94501231,0.662854406,27.21966548,1417.328942,48.02237523,2354.021611
2015-03-07T18:00:00.000Z,Bangalore,28.19744594,0.80151341,26.08556518,1407.023994,53.00847165,2333.689189
2015-03-07T19:00:00.000Z,Bangalore,27.67969319,0.455536398,25.78989922,1411.169181,57.42723195,2050.074177
2015-03-07T20:00:00.000Z,Bangalore,27.44722336,0,25.14654419,1397.065666,58.71214103,2041.955126
2015-03-07T21:00:00.000Z,Bangalore,27.18422599,0,24.97500164,1399.264527,59.41466176,1851.576819
2015-03-07T22:00:00.000Z,Bangalore,26.863601,0,24.66714399,1402.040992,59.550164,1698.708561
2015-03-07T23:00:00.000Z,Bangalore,26.59475796,0,24.95926564,1399.939545,59.09693579,1715.521656
2015-03-08T00:00:00.000Z,Bangalore,26.35552961,1.827662835,24.90461119,1407.286889,58.44409139,1727.756177
2015-03-08T01:00:00.000Z,Bangalore,26.32790655,196.6075459,26.11503662,1405.727585,56.58416728,1787.983015
2015-03-08T02:00:00.000Z,Bangalore,27.06778201,763.7663133,25.83708471,1453.660048,50.04512078,1929.66601
2015-03-08T03:00:00.000Z,Bangalore,28.51328535,1488.579886,26.3664844,1574.582807,42.32973091,1959.526672
2015-03-08T04:00:00.000Z,Bangalore,30.21926807,2799.528327,24.54912722,1419.238698,37.3823436,2148.619386
2015-03-08T05:00:00.000Z,Bangalore,31.03826924,3220.97718,23.47055116,1409.085885,33.03700368,2248.370225
2015-03-08T06:00:00.000Z,Bangalore,32.10914791,2711.322065,24.69823789,1574.978991,30.8108359,2165.209704
2015-03-08T07:00:00.000Z,Bangalore,32.71604205,2908.221076,25.45681662,1588.214661,30.89122278,2116.861804
2015-03-08T08:00:00.000Z,Bangalore,33.30317684,3368.508042,25.43928892,1586.664299,31.23775905,1937.869116
2015-03-08T09:00:00.000Z,Bangalore,33.26532592,3195.669345,25.13050537,1579.816374,31.36813656,1945.694923
2015-03-08T10:00:00.000Z,Bangalore,32.82133954,1894.465303,24.69651472,1578.953859,30.58353125,2039.541775
2015-03-08T11:00:00.000Z,Bangalore,32.13773142,1178.37936,25.45918153,1587.409162,32.07213985,2080.158162
2015-03-08T12:00:00.000Z,Bangalore,31.14685282,247.2152739,26.19087108,1588.767748,34.72310741,2033.60482
2015-03-08T13:00:00.000Z,Bangalore,30.31415828,1.267009436,27.11265609,1577.133053,37.27360769,2030.854745
2015-03-08T14:00:00.000Z,Bangalore,29.82662948,0.943939394,28.58751881,1566.594945,39.94512435,2055.330855
2015-03-08T15:00:00.000Z,Bangalore,29.58539312,1.272727273,29.00923932,1565.312308,40.90654318,2017.288451
2015-03-08T16:00:00.000Z,Bangalore,29.30185371,1.771212121,29.79741647,1580.17437,42.89271691,1981.207053
2015-03-08T17:00:00.000Z,Bangalore,28.95479646,2.684266667,28.28495869,1484.91395,45.47062441,2040.534862
2015-03-08T18:00:00.000Z,Bangalore,28.61453882,1.501960784,26.73797007,1392.980561,47.79986444,2173.039838
2015-03-08T19:00:00.000Z,Bangalore,28.15786808,0.154012346,26.38393869,1381.362314,50.07359228,2055.857754
2015-03-08T20:00:00.000Z,Bangalore,27.84505216,0,26.02568137,1389.827816,51.76570468,2002.042424
2015-03-08T21:00:00.000Z,Bangalore,27.15018135,0,25.09971241,1375.992633,54.72968046,1964.180213
2015-03-08T22:00:00.000Z,Bangalore,26.70443194,0,24.97139536,1381.420793,56.44405696,1831.280222
2015-03-08T23:00:00.000Z,Bangalore,26.30773777,0,24.77282109,1387.413678,56.9856746,1845.453698
2015-03-09T00:00:00.000Z,Bangalore,26.08190385,2.0521857,24.77391587,1370.908604,57.22168374,1778.168168
2015-03-09T01:00:00.000Z,Bangalore,25.91518224,190.2622151,26.08035902,1382.900577,58.08262585,1755.002936
2015-03-09T02:00:00.000Z,Bangalore,26.58781425,742.6862259,27.90403299,1394.471677,56.9482353,2027.451665
2015-03-09T03:00:00.000Z,Bangalore,27.93755116,1475.696287,28.21713455,1404.820216,53.40188687,1988.566125
2015-03-09T04:00:00.000Z,Bangalore,29.37517471,2140.367969,28.43951628,1412.001825,50.05482297,1929.785688
2015-03-09T05:00:00.000Z,Bangalore,30.50919298,2922.559696,27.18402702,1393.605786,45.73954904,1808.537611
2015-03-09T06:00:00.000Z,Bangalore,32.3209882,3020.832131,27.4233447,1276.157527,38.44952126,1817.660474
2015-03-09T07:00:00.000Z,Bangalore,32.96146854,2551.460041,28.22644425,1442.396286,35.26671008,1607.393369
2015-03-09T08:00:00.000Z,Bangalore,33.7583861,3298.922743,27.68733849,1436.065574,32.73062001,1671.594337
2015-03-09T09:00:00.000Z,Bangalore,34.33486504,2853.900671,26.78926831,1431.751643,28.12648127,1516.003977
2015-03-09T10:00:00.000Z,Bangalore,34.42715098,2781.11704,26.20123522,1465.084863,26.04496258,1341.405812
2015-03-09T11:00:00.000Z,Bangalore,33.76064658,1663.502493,25.67002126,1447.063476,26.17499145,1309.138196
2015-03-09T12:00:00.000Z,Bangalore,32.51877346,356.9656427,27.1306293,1457.804639,28.73843478,1257.44261
2015-03-09T13:00:00.000Z,Bangalore,31.28112483,2.106139415,29.56813514,1434.840664,32.41399652,1469.030851
2015-03-09T14:00:00.000Z,Bangalore,30.17135728,0,29.18222242,1481.925812,36.19964824,1688.616693
2015-03-09T15:00:00.000Z,Bangalore,29.64782904,0.004912281,28.97940789,1523.412687,38.33016725,1466.706041
2015-03-09T16:00:00.000Z,Bangalore,29.04076672,0,26.78887466,1508.12738,39.95692301,1468.328061
2015-03-09T17:00:00.000Z,Bangalore,28.34520631,0,25.41290788,1454.486816,44.35035087,1597.096739
2015-03-09T18:00:00.000Z,Bangalore,27.90418759,0,22.96373525,1290.700279,47.8721393,1651.678861
2015-03-09T19:00:00.000Z,Bangalore,27.58994718,0,23.00180679,1297.161335,50.13999216,1672.503849
2015-03-09T20:00:00.000Z,Bangalore,26.65859347,0,22.37672942,1464.926112,54.7727432,1611.017346
2015-03-09T21:00:00.000Z,Bangalore,26.19348556,0,22.41336878,1445.382114,57.43191677,1622.038018
2015-03-09T22:00:00.000Z,Bangalore,25.87470735,0,22.15564681,1437.722422,58.23364118,1602.614601
2015-03-09T23:00:00.000Z,Bangalore,25.65077364,0,22.17331298,1444.658611,58.40742056,1651.922752
2015-03-10T00:00:00.000Z,Bangalore,25.56108955,2.915960179,23.0424123,1440.046613,58.41708057,1668.983462
2015-03-10T01:00:00.000Z,Bangalore,25.65137654,251.3823601,25.06813971,1454.667606,57.87757319,1683.906922
2015-03-10T02:00:00.000Z,Bangalore,26.46401123,889.2882352,25.74848634,1473.843651,53.31187867,1686.252064
2015-03-10T03:00:00.000Z,Bangalore,28.06220267,1605.781138,25.10058142,1544.645776,40.741581,1597.297929
2015-03-10T04:00:00.000Z,Bangalore,29.27381092,2994.386997,21.78706762,1525.525184,31.9515859,1515.65417
2015-03-10T05:00:00.000Z,Bangalore,30.55094052,3380.372959,22.4398315,1556.984323,30.63037515,1516.769411
2015-03-10T06:00:00.000Z,Bangalore,31.45286527,2754.131303,20.64445906,1581.741624,25.7694821,1483.041831
2015-03-10T07:00:00.000Z,Bangalore,31.93337354,2638.647026,20.68202903,1502.442536,23.98607901,1474.22579
2015-03-10T08:00:00.000Z,Bangalore,32.75059919,3355.820339,20.08488409,1501.410139,22.7860529,1439.720292
2015-03-10T09:00:00.000Z,Bangalore,34.51621366,4869.895845,19.80117419,1532.320337,20.46356291,2034.599613
2015-03-10T10:00:00.000Z,Bangalore,34.57324405,3066.954278,19.8995021,1529.572091,19.79456033,1842.119861
2015-03-10T11:00:00.000Z,Bangalore,33.72557272,2152.992026,20.14460717,1583.738846,20.00320976,1586.113979
2015-03-10T12:00:00.000Z,Bangalore,31.93177415,376.3717504,20.92134519,1659.116495,19.65120932,1368.030686
2015-03-10T13:00:00.000Z,Bangalore,30.77533961,4.558943168,24.94284262,1704.945616,20.41977507,1350.051045
2015-03-10T14:00:00.000Z,Bangalore,30.13568887,1.448275862,25.4675257,1705.872839,21.77390916,1330.685697
2015-03-10T15:00:00.000Z,Bangalore,29.35010541,1.333333333,24.59956176,1651.410861,22.49749423,1523.690048
2015-03-10T16:00:00.000Z,Bangalore,29.13816356,1.388429752,24.60329195,1625.685505,22.97457878,1724.318262
2015-03-10T17:00:00.000Z,Bangalore,28.360615,0.474576271,23.23643911,1526.521179,25.28532729,1879.897467
2015-03-10T18:00:00.000Z,Bangalore,27.63783747,0,23.63752131,1437.543242,31.2588527,2133.791308
2015-03-10T19:00:00.000Z,Bangalore,27.07385032,0,24.15999704,1427.887308,36.81426004,2132.724701
2015-03-10T20:00:00.000Z,Bangalore,26.43645569,0,24.25957168,1423.401333,41.08840965,2049.911233
2015-03-10T21:00:00.000Z,Bangalore,25.91036214,0,24.53840233,1382.585454,43.44950106,2011.200008
2015-03-10T22:00:00.000Z,Bangalore,25.64711925,0,24.86063379,1394.247045,44.5700465,1963.433826
2015-03-10T23:00:00.000Z,Bangalore,25.29118307,0,25.21083209,1382.247419,45.94186913,1958.84347
2015-03-11T00:00:00.000Z,Bangalore,24.75375442,2.94595096,25.60171681,1374.742744,48.28999337,1945.997413
2015-03-11T01:00:00.000Z,Bangalore,24.77081425,225.0543075,26.78811138,1465.993798,49.6185071,1834.335261
2015-03-11T02:00:00.000Z,Bangalore,25.1036881,748.3640148,27.32597823,1528.622108,50.66018098,1785.024616
2015-03-11T03:00:00.000Z,Bangalore,26.24810549,1465.880157,27.71860058,1535.688298,47.10353523,1899.963818
2015-03-11T04:00:00.000Z,Bangalore,27.5907838,2616.411917,26.78300111,1572.245724,40.90188316,1717.772807
2015-03-11T05:00:00.000Z,Bangalore,29.27758883,3108.134095,25.70091081,1558.907395,34.4614139,1532.613549
2015-03-11T06:00:00.000Z,Bangalore,30.73905652,2573.494317,24.60510729,1586.00755,30.93391815,1387.445633
2015-03-11T07:00:00.000Z,Bangalore,31.6531932,2854.683736,23.7242241,1565.71411,28.41834997,1310.147377
2015-03-11T08:00:00.000Z,Bangalore,32.50960046,3633.878614,24.75424283,1603.528523,27.54604029,1315.394421
2015-03-11T09:00:00.000Z,Bangalore,33.92312469,4805.384438,25.42048073,1620.986254,26.43978077,1145.568073
2015-03-11T10:00:00.000Z,Bangalore,33.80183877,2451.723191,25.2002578,1615.309305,26.24569461,1621.531386
2015-03-11T11:00:00.000Z,Bangalore,33.50979611,2099.614688,25.27743941,1614.141588,26.35105551,1392.141397
2015-03-11T12:00:00.000Z,Bangalore,32.01629555,371.219804,25.96344708,1596.076134,26.81571698,1354.301706
2015-03-11T13:00:00.000Z,Bangalore,30.6921834,5.843673151,28.30834817,1564.224064,27.84242931,1405.521397
2015-03-11T14:00:00.000Z,Bangalore,30.12582971,2.584615385,30.27382161,1547.120594,28.96223968,1514.304371
2015-03-11T15:00:00.000Z,Bangalore,29.5001079,2.584615385,29.00643856,1593.925226,31.69245717,1585.952946
2015-03-11T16:00:00.000Z,Bangalore,28.99417884,2.545454545,28.78517522,1589.711074,35.13113551,1580.319592
2015-03-11T17:00:00.000Z,Bangalore,28.30668968,1.365853659,26.92661774,1481.025332,39.69192955,1619.677281
2015-03-11T18:00:00.000Z,Bangalore,27.71645044,0,25.53535278,1460.845511,43.87176218,1572.242149
2015-03-11T19:00:00.000Z,Bangalore,27.13429331,0,25.03819634,1394.297014,47.44749188,1569.533707
2015-03-11T20:00:00.000Z,Bangalore,26.88236019,0,25.24528538,1361.755345,49.48516168,1580.127192
2015-03-11T21:00:00.000Z,Bangalore,26.22734987,0,24.76667155,1380.42132,52.62763336,1565.906477
2015-03-11T22:00:00.000Z,Bangalore,25.73393925,0,24.59807008,1377.195591,55.12927039,1653.423659
2015-03-11T23:00:00.000Z,Bangalore,25.40602886,0,24.44421578,1373.707147,55.37382505,1692.13285
2015-03-12T00:00:00.000Z,Bangalore,25.26903696,2.506037834,24.57709672,1373.980191,54.94831708,1727.630282
2015-03-12T01:00:00.000Z,Bangalore,25.25485199,201.5839399,25.81198579,1424.160838,54.42447741,1687.291132
2015-03-12T02:00:00.000Z,Bangalore,25.99156947,759.6062062,27.48967994,1509.63453,51.6021701,1691.355821
